epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,1914.72,1.7436,0.81027,0.75202,0.79381,0.77046,0.81098,0.38192,2.04572,1.11241,0.85317,0.000731813,0.000731813,0.000731813
87,1937.21,1.69399,0.79884,0.78194,0.85774,0.88401,0.86462,0.40666,1.95846,1.03024,0.84596,0.000720811,0.000720811,0.000720811
88,1963.06,1.7866,0.82366,0.77783,0.81441,0.79992,0.80146,0.35833,2.09209,1.16297,0.85677,0.000709809,0.000709809,0.000709809
89,1990.56,1.79154,0.81519,0.78398,0.89456,0.8679,0.87428,0.39428,2.0547,1.06719,0.85938,0.000698806,0.000698806,0.000698806
90,2020.13,1.72447,0.80921,0.75548,0.82312,0.80203,0.81532,0.38991,2.15056,1.12495,0.86124,0.000687804,0.000687804,0.000687804
91,2046.32,1.64173,0.79665,0.75948,0.81313,0.81327,0.81491,0.39174,2.06737,1.09949,0.85954,0.000676802,0.000676802,0.000676802
92,2071.88,1.88823,0.89042,0.85933,0.82602,0.81136,0.79077,0.36815,2.18817,1.17736,0.86548,0.0006658,0.0006658,0.0006658
93,2097.79,1.64144,0.77779,0.73845,0.86939,0.86957,0.84847,0.37188,2.16943,1.03638,0.8637,0.000654798,0.000654798,0.000654798
94,2124.59,1.69485,0.7807,0.76549,0.85928,0.825,0.81385,0.39578,2.03245,1.11928,0.85573,0.000643795,0.000643795,0.000643795
95,2151.14,1.69223,0.8417,0.78738,0.84325,0.825,0.83377,0.38632,2.06224,1.20433,0.85579,0.000632793,0.000632793,0.000632793
96,2176.04,1.69146,0.79859,0.77133,0.86311,0.86046,0.85305,0.3893,2.1597,1.0387,0.86297,0.000621791,0.000621791,0.000621791
