epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,1467.04,1.8551,0.81899,0.73722,0.80492,0.82003,0.84348,0.4162,2.02389,1.17258,0.84559,0.000973861,0.000973861,0.000973861
65,1490.05,1.86813,0.82109,0.73303,0.76562,0.81206,0.78462,0.39123,2.11344,1.16936,0.8517,0.000962859,0.000962859,0.000962859
66,1512.67,1.88705,0.80368,0.722,0.7731,0.78372,0.7475,0.34424,2.21904,1.27995,0.8686,0.000951857,0.000951857,0.000951857
67,1535.13,1.86902,0.7571,0.69198,0.787,0.82035,0.81692,0.37056,2.13201,1.21232,0.85469,0.000940855,0.000940855,0.000940855
68,1557.76,1.82431,0.74611,0.6836,0.777,0.78551,0.7542,0.33258,2.23653,1.30186,0.87146,0.000929853,0.000929853,0.000929853
69,1580.51,1.99386,0.8685,0.73748,0.85379,0.85382,0.83577,0.36662,2.06741,1.2209,0.84554,0.00091885,0.00091885,0.00091885
70,1602.96,1.81524,0.73944,0.69825,0.75377,0.78239,0.77053,0.34213,2.24137,1.20994,0.86739,0.000907848,0.000907848,0.000907848
71,1625.64,1.85238,0.76512,0.69814,0.76921,0.81232,0.80212,0.38381,2.1841,1.13667,0.86485,0.000896846,0.000896846,0.000896846
72,1648.27,1.80028,0.77163,0.7213,0.77372,0.8064,0.79234,0.37427,2.15452,1.19794,0.86228,0.000885844,0.000885844,0.000885844
73,1671,1.85764,0.84945,0.7027,0.82667,0.88198,0.86077,0.40397,2.04842,1.09375,0.85149,0.000874842,0.000874842,0.000874842
74,1693.56,1.84426,0.73806,0.71609,0.80474,0.8391,0.81221,0.36295,2.21637,1.19091,0.8569,0.000863839,0.000863839,0.000863839
75,1715.89,1.78271,0.79726,0.70248,0.75991,0.84535,0.79123,0.34326,2.2518,1.18904,0.86318,0.000852837,0.000852837,0.000852837
76,1738.19,1.74361,0.74577,0.67288,0.85157,0.87413,0.8568,0.38732,2.14019,1.10864,0.85165,0.000841835,0.000841835,0.000841835
77,1761.13,1.96018,0.82719,0.72873,0.72037,0.81392,0.75506,0.28564,2.47314,1.25788,0.88794,0.000830833,0.000830833,0.000830833
78,1783.6,1.95837,0.7861,0.70596,0.76618,0.88198,0.84589,0.38038,2.13134,1.08721,0.85933,0.000819831,0.000819831,0.000819831
79,1805.93,1.87933,0.79014,0.68459,0.82667,0.69881,0.73432,0.33941,2.32592,1.17298,0.87772,0.000808828,0.000808828,0.000808828
80,1828.28,1.81358,0.75979,0.66668,0.70813,0.77372,0.75378,0.34692,2.21044,1.21476,0.88174,0.000797826,0.000797826,0.000797826
81,1850.97,1.90394,0.8,0.69523,0.84412,0.8936,0.86175,0.39103,2.14906,1.09842,0.85908,0.000786824,0.000786824,0.000786824
82,1873.63,1.86608,0.74225,0.70814,0.77244,0.8186,0.77202,0.37032,2.14812,1.1471,0.86283,0.000775822,0.000775822,0.000775822
83,1896.24,1.79469,0.7636,0.69588,0.88195,0.91066,0.86525,0.40265,1.99664,1.05788,0.84627,0.00076482,0.00076482,0.00076482
84,1919.09,1.88431,0.76633,0.69195,0.85201,0.85709,0.83465,0.39736,2.06813,1.09749,0.84773,0.000753817,0.000753817,0.000753817
85,1941.78,1.81157,0.72185,0.71332,0.77499,0.7586,0.7717,0.3732,2.17424,1.1976,0.86234,0.000742815,0.000742815,0.000742815
86,1964.41,1.85995,0.75795,0.70474,0.85355,0.81673,0.81154,0.39798,2.0426,1.15233,0.85148,0.000731813,0.000731813,0.000731813
87,1987.33,1.78788,0.69869,0.72464,0.84718,0.86447,0.83628,0.38499,2.10757,1.16576,0.85285,0.000720811,0.000720811,0.000720811
88,2009.8,1.7525,0.70988,0.70074,0.77843,0.83198,0.80599,0.40701,2.04107,1.14987,0.84816,0.000709809,0.000709809,0.000709809
89,2032.7,1.7922,0.72293,0.71666,0.83229,0.87962,0.83696,0.38344,2.0585,1.10791,0.84664,0.000698806,0.000698806,0.000698806
90,2054.95,1.5576,0.65944,0.65308,0.80776,0.82314,0.79216,0.36881,2.20192,1.20107,0.86266,0.000687804,0.000687804,0.000687804
91,2077.68,1.75243,0.7196,0.72482,0.89559,0.89158,0.86276,0.41736,2.04535,1.10919,0.85124,0.000676802,0.000676802,0.000676802
92,2100.8,1.76656,0.6823,0.70819,0.77477,0.78934,0.75176,0.38314,2.09373,1.15174,0.85187,0.0006658,0.0006658,0.0006658
93,2123.43,1.72274,0.72831,0.71743,0.87717,0.83547,0.84953,0.3822,2.07641,1.16204,0.84929,0.000654798,0.000654798,0.000654798
94,2146.19,1.75728,0.69648,0.71893,0.77621,0.7814,0.73937,0.34766,2.11895,1.16925,0.85942,0.000643795,0.000643795,0.000643795
95,2168.96,1.67242,0.73148,0.68404,0.87754,0.86705,0.85676,0.36109,2.08737,1.15001,0.85262,0.000632793,0.000632793,0.000632793
96,2191.32,1.71574,0.68232,0.6528,0.84466,0.84973,0.8288,0.37919,2.16324,1.15412,0.85933,0.000621791,0.000621791,0.000621791
97,2213.98,1.71045,0.69187,0.67912,0.83846,0.80072,0.81329,0.36007,2.14035,1.23743,0.86051,0.000610789,0.000610789,0.000610789
98,2236.74,1.81537,0.7586,0.71841,0.87516,0.90523,0.8517,0.40148,2.05284,1.09977,0.85381,0.000599787,0.000599787,0.000599787
99,2259.31,1.69174,0.66007,0.70154,0.87863,0.89822,0.84881,0.40439,2.06167,1.10061,0.85584,0.000588784,0.000588784,0.000588784
100,2281.88,1.69826,0.68803,0.68711,0.84591,0.86394,0.83872,0.41926,2.02421,1.1268,0.85172,0.000577782,0.000577782,0.000577782
101,2305.17,1.77995,0.70825,0.69284,0.85079,0.87035,0.83068,0.41299,2.01122,1.12715,0.84842,0.00056678,0.00056678,0.00056678
102,2327.91,1.85479,0.72455,0.72716,0.85295,0.88377,0.83658,0.3903,2.11023,1.1243,0.85676,0.000555778,0.000555778,0.000555778
103,2350.54,1.75358,0.72676,0.69671,0.80559,0.83198,0.78898,0.38561,2.1675,1.11856,0.87153,0.000544776,0.000544776,0.000544776
104,2373.56,1.68713,0.70009,0.69847,0.82159,0.8686,0.81129,0.3923,2.09362,1.12625,0.85789,0.000533773,0.000533773,0.000533773
105,2396.23,1.74078,0.66022,0.7047,0.8182,0.8686,0.82976,0.38476,2.13009,1.15589,0.86058,0.000522771,0.000522771,0.000522771
106,2418.89,1.6109,0.62423,0.68267,0.83236,0.8686,0.81855,0.41338,2.05592,1.12735,0.85039,0.000511769,0.000511769,0.000511769
107,2442.15,1.75949,0.68128,0.69321,0.78286,0.83196,0.79038,0.38359,2.13603,1.1783,0.86707,0.000500767,0.000500767,0.000500767
108,2465.07,1.68982,0.6494,0.67542,0.79784,0.81818,0.78947,0.40962,2.12151,1.14935,0.87099,0.000489765,0.000489765,0.000489765
109,2487.75,1.74184,0.67594,0.6966,0.7979,0.81284,0.79185,0.40018,2.08888,1.14341,0.87213,0.000478762,0.000478762,0.000478762
110,2510.38,1.74308,0.64342,0.69714,0.82622,0.81891,0.78499,0.39084,2.14701,1.14649,0.86871,0.00046776,0.00046776,0.00046776
111,2533.04,1.63587,0.6386,0.68391,0.86769,0.88198,0.84387,0.42418,2.01412,1.0628,0.85099,0.000456758,0.000456758,0.000456758
112,2556.05,1.67894,0.647,0.67041,0.80693,0.82035,0.78803,0.38181,2.15864,1.13159,0.86714,0.000445756,0.000445756,0.000445756
113,2578.7,1.70643,0.64935,0.69913,0.85288,0.88198,0.84024,0.4213,2.01321,1.04818,0.84417,0.000434754,0.000434754,0.000434754
114,2601.47,1.70308,0.72701,0.7295,0.80643,0.84535,0.78683,0.34921,2.21227,1.1157,0.87016,0.000423751,0.000423751,0.000423751
115,2624.11,1.71707,0.69135,0.69357,0.83046,0.85581,0.80364,0.36628,2.21324,1.08776,0.86741,0.000412749,0.000412749,0.000412749
116,2647.16,1.8057,0.68036,0.69421,0.88455,0.90698,0.88764,0.4137,2.11558,1.02731,0.86,0.000401747,0.000401747,0.000401747
117,2669.84,1.71014,0.66669,0.71874,0.81547,0.8436,0.8179,0.39141,2.19759,1.07214,0.86831,0.000390745,0.000390745,0.000390745
118,2692.58,1.66496,0.64134,0.68517,0.88142,0.8603,0.85602,0.41573,2.06167,1.07925,0.85495,0.000379743,0.000379743,0.000379743
119,2715.18,1.70533,0.69864,0.70949,0.86283,0.87782,0.8509,0.37322,2.16123,1.10145,0.85873,0.00036874,0.00036874,0.00036874
120,2737.51,1.57328,0.62167,0.6421,0.84668,0.88198,0.83937,0.36319,2.21537,1.14318,0.86401,0.000357738,0.000357738,0.000357738
121,2760.31,1.66029,0.68011,0.70993,0.83321,0.87988,0.8356,0.3843,2.14678,1.14203,0.86042,0.000346736,0.000346736,0.000346736
122,2783.34,1.84754,0.67892,0.72918,0.82768,0.85017,0.82489,0.39014,2.14595,1.13232,0.8667,0.000335734,0.000335734,0.000335734
123,2805.83,1.63036,0.62042,0.70323,0.84198,0.85698,0.82263,0.3908,2.19118,1.10947,0.86777,0.000324732,0.000324732,0.000324732
124,2828.74,1.65934,0.6396,0.70578,0.78786,0.83198,0.80762,0.39069,2.21837,1.21136,0.87506,0.000313729,0.000313729,0.000313729
125,2851.2,1.61793,0.60291,0.64074,0.79321,0.83022,0.80065,0.38006,2.21622,1.22887,0.8762,0.000302727,0.000302727,0.000302727
126,2873.75,1.639,0.63218,0.70171,0.81978,0.8535,0.81732,0.37809,2.17995,1.22228,0.86571,0.000291725,0.000291725,0.000291725
127,2896.52,1.61852,0.65154,0.71265,0.81668,0.84897,0.81687,0.35847,2.18669,1.20446,0.86745,0.000280723,0.000280723,0.000280723
128,2919.03,1.59812,0.61078,0.71345,0.85919,0.8795,0.84116,0.39869,2.06978,1.15878,0.85085,0.000269721,0.000269721,0.000269721
129,2941.72,1.65949,0.66191,0.67997,0.85122,0.88198,0.83971,0.39934,2.06155,1.16577,0.85012,0.000258718,0.000258718,0.000258718
130,2964.63,1.62265,0.63008,0.70283,0.84663,0.88114,0.83957,0.40515,2.05586,1.17396,0.84676,0.000247716,0.000247716,0.000247716
131,2987.19,1.50794,0.58646,0.67516,0.84446,0.88198,0.84764,0.42488,2.01987,1.1488,0.84471,0.000236714,0.000236714,0.000236714
132,3010.21,1.60685,0.61193,0.71361,0.86629,0.88198,0.84804,0.40769,2.09848,1.11413,0.85583,0.000225712,0.000225712,0.000225712
133,3033.05,1.71259,0.63034,0.71832,0.85999,0.88198,0.85636,0.4076,2.08942,1.07106,0.85999,0.00021471,0.00021471,0.00021471
134,3055.72,1.60838,0.60381,0.66302,0.8634,0.88198,0.84916,0.40654,2.07788,1.07563,0.85618,0.000203707,0.000203707,0.000203707
135,3078.7,1.58792,0.62971,0.69137,0.85749,0.88198,0.84752,0.39408,2.08023,1.0832,0.85724,0.000192705,0.000192705,0.000192705
136,3101.66,1.59892,0.61339,0.70213,0.86452,0.87035,0.85828,0.39337,2.10627,1.11224,0.86118,0.000181703,0.000181703,0.000181703
137,3124.2,1.58558,0.61347,0.64736,0.87456,0.87736,0.85399,0.39295,2.11303,1.11791,0.85974,0.000170701,0.000170701,0.000170701
138,3146.76,1.65791,0.62387,0.68024,0.86298,0.87035,0.8585,0.39416,2.13046,1.09835,0.85832,0.000159699,0.000159699,0.000159699
139,3169.54,1.67504,0.63676,0.71548,0.83016,0.85698,0.84054,0.39322,2.13563,1.12567,0.8638,0.000148696,0.000148696,0.000148696
140,3193.12,1.49594,0.62141,0.70304,0.84177,0.85698,0.83853,0.41223,2.05167,1.09817,0.85888,0.000137694,0.000137694,0.000137694
141,3227.52,1.51795,0.58031,0.66348,0.82389,0.83198,0.79896,0.39145,2.15521,1.11957,0.86211,0.000126692,0.000126692,0.000126692
142,3250.58,1.47139,0.57913,0.64945,0.83086,0.85698,0.83187,0.39393,2.1996,1.07962,0.86422,0.00011569,0.00011569,0.00011569
143,3274.02,1.35015,0.53689,0.61937,0.87549,0.8936,0.84182,0.39061,2.17597,1.10299,0.86129,0.000104688,0.000104688,0.000104688
144,3297.29,1.45238,0.54414,0.65008,0.82598,0.85698,0.82654,0.37313,2.18982,1.13405,0.86579,9.36854e-05,9.36854e-05,9.36854e-05
145,3319.83,1.43697,0.56671,0.65485,0.80503,0.83198,0.79347,0.3734,2.20778,1.17617,0.86541,8.26832e-05,8.26832e-05,8.26832e-05
146,3341.92,1.41756,0.56936,0.60602,0.82354,0.85698,0.83088,0.38435,2.15734,1.12394,0.86266,7.1681e-05,7.1681e-05,7.1681e-05
147,3361.39,1.4664,0.53768,0.65891,0.84187,0.85698,0.82284,0.38503,2.10928,1.11727,0.85821,6.06788e-05,6.06788e-05,6.06788e-05
148,3380.06,1.38949,0.53619,0.63859,0.83103,0.85698,0.81303,0.37958,2.11365,1.12686,0.85852,4.96766e-05,4.96766e-05,4.96766e-05
149,3400.65,1.35855,0.52482,0.61875,0.84109,0.85698,0.82243,0.37974,2.12931,1.11416,0.86114,3.86744e-05,3.86744e-05,3.86744e-05
150,3423.2,1.42122,0.51732,0.62646,0.83023,0.85698,0.81819,0.3776,2.15742,1.1424,0.8613,2.76722e-05,2.76722e-05,2.76722e-05
