epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,2232.71,1.52566,0.73783,0.67911,0.85037,0.76189,0.81394,0.36787,2.10919,1.2102,0.86623,0.00101787,0.00101787,0.00101787
61,2269.21,1.70133,0.78663,0.70969,0.75606,0.78636,0.77646,0.3552,2.09855,1.29227,0.8792,0.00100687,0.00100687,0.00100687
62,2304.49,1.64805,0.70155,0.68682,0.87521,0.84381,0.84802,0.38792,1.97075,1.11624,0.86111,0.000995866,0.000995866,0.000995866
63,2340.71,1.67868,0.71219,0.6944,0.72882,0.70275,0.69159,0.29556,2.32374,1.18771,0.87883,0.000984864,0.000984864,0.000984864
64,2376.96,1.60325,0.70589,0.67336,0.82394,0.80227,0.83477,0.37335,2.08051,1.16095,0.86433,0.000973861,0.000973861,0.000973861
65,2413.84,1.72201,0.84808,0.68591,0.67971,0.71136,0.66443,0.27639,2.40617,1.30902,0.89467,0.000962859,0.000962859,0.000962859
66,2454.93,1.71736,0.90421,0.69614,0.79347,0.81382,0.81477,0.3571,2.13577,1.18339,0.86452,0.000951857,0.000951857,0.000951857
67,2495.85,1.62709,0.75649,0.68266,0.75622,0.74765,0.76025,0.30851,2.26689,1.24294,0.87108,0.000940855,0.000940855,0.000940855
68,2531.75,1.65441,0.75372,0.68698,0.78606,0.7,0.73662,0.33707,2.1381,1.20598,0.86545,0.000929853,0.000929853,0.000929853
69,2569.28,1.72511,0.77689,0.68916,0.77002,0.7593,0.78347,0.36945,2.10248,1.16587,0.87024,0.00091885,0.00091885,0.00091885
70,2606.09,1.6145,0.77623,0.69,0.75642,0.72955,0.73405,0.3264,2.15779,1.31461,0.86956,0.000907848,0.000907848,0.000907848
71,2643.37,1.63693,0.78291,0.69274,0.80631,0.84366,0.80836,0.37144,2.03524,1.18642,0.86938,0.000896846,0.000896846,0.000896846
72,2679.52,1.70049,0.74415,0.69453,0.82144,0.79133,0.79153,0.36837,2.01544,1.27128,0.86593,0.000885844,0.000885844,0.000885844
73,2715.83,1.6176,0.67854,0.69541,0.81207,0.82345,0.80172,0.374,2.02054,1.18365,0.8644,0.000874842,0.000874842,0.000874842
