epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,1522.8,1.93846,0.92191,0.80165,0.84065,0.825,0.82436,0.38449,2.01449,1.14283,0.83831,0.00100687,0.00100687,0.00100687
62,1546.17,1.76618,0.85004,0.77124,0.82816,0.73868,0.79154,0.36752,2.08835,1.24661,0.84718,0.000995866,0.000995866,0.000995866
63,1569.66,1.7921,0.84346,0.76314,0.79515,0.81136,0.8246,0.35807,2.12508,1.20763,0.86589,0.000984864,0.000984864,0.000984864
64,1593.54,1.79305,0.84711,0.76741,0.82104,0.80795,0.83951,0.39111,2.10469,1.1305,0.85445,0.000973861,0.000973861,0.000973861
65,1616.83,1.83291,0.88624,0.80258,0.84688,0.82972,0.8534,0.3839,2.08101,1.1809,0.84758,0.000962859,0.000962859,0.000962859
66,1641.94,1.68084,0.80308,0.75833,0.87393,0.84335,0.83269,0.3974,2.07574,1.20439,0.84858,0.000951857,0.000951857,0.000951857
67,1668.13,1.79349,0.8324,0.75345,0.86694,0.8473,0.87842,0.42275,1.99407,1.11747,0.84617,0.000940855,0.000940855,0.000940855
68,1697.71,1.74351,0.86355,0.76574,0.8826,0.86535,0.87608,0.43934,2.0054,1.17088,0.84335,0.000929853,0.000929853,0.000929853
69,1728.31,1.6503,0.77658,0.7209,0.88257,0.83595,0.86756,0.42356,1.96978,1.13127,0.8401,0.00091885,0.00091885,0.00091885
70,1753.18,1.82509,0.88531,0.77934,0.81729,0.86863,0.8686,0.38867,2.01719,1.20796,0.83711,0.000907848,0.000907848,0.000907848
71,1777.29,1.83597,0.83247,0.79047,0.81733,0.83864,0.82895,0.39955,1.95527,1.24128,0.84086,0.000896846,0.000896846,0.000896846
72,1811.37,1.71781,0.77984,0.73102,0.83819,0.85,0.8181,0.40859,1.94318,1.19314,0.84425,0.000885844,0.000885844,0.000885844
73,1839.12,1.84957,0.84469,0.7694,0.81075,0.84773,0.82296,0.34508,2.22414,1.19292,0.85684,0.000874842,0.000874842,0.000874842
74,1864.16,1.69335,0.77963,0.75081,0.87484,0.90856,0.88119,0.4253,1.96611,1.08431,0.84015,0.000863839,0.000863839,0.000863839
75,1892.34,1.86272,0.87073,0.77481,0.78293,0.84773,0.80264,0.39181,2.06188,1.14367,0.85071,0.000852837,0.000852837,0.000852837
76,1919.32,1.72954,0.77797,0.77747,0.87083,0.87273,0.86551,0.43374,1.94849,1.11706,0.84419,0.000841835,0.000841835,0.000841835
77,1949.58,1.80594,0.78133,0.79699,0.85055,0.88636,0.87759,0.39784,1.97961,1.11218,0.84856,0.000830833,0.000830833,0.000830833
78,1976.02,1.77446,0.80065,0.77599,0.83635,0.82727,0.84138,0.36212,2.09617,1.18957,0.85958,0.000819831,0.000819831,0.000819831
79,2004.39,1.86152,0.87939,0.7594,0.82614,0.83636,0.81858,0.32076,2.33653,1.24323,0.86699,0.000808828,0.000808828,0.000808828
80,2027.72,1.80163,0.80453,0.79037,0.86467,0.8487,0.85649,0.37907,2.0378,1.11095,0.84887,0.000797826,0.000797826,0.000797826
81,2050.73,1.7181,0.74023,0.76187,0.86604,0.83864,0.85813,0.40804,1.99521,1.14729,0.85039,0.000786824,0.000786824,0.000786824
82,2073.34,1.63613,0.71629,0.74724,0.8924,0.86364,0.85511,0.42007,1.96895,1.17231,0.86211,0.000775822,0.000775822,0.000775822
83,2096.82,1.69743,0.72984,0.74601,0.84725,0.82796,0.83667,0.46334,1.89418,1.17551,0.84704,0.00076482,0.00076482,0.00076482
84,2121.24,1.67292,0.74098,0.76524,0.86388,0.82334,0.80718,0.41135,1.92224,1.1673,0.85021,0.000753817,0.000753817,0.000753817
85,2150.05,1.68363,0.76906,0.75369,0.83509,0.88037,0.856,0.3957,1.99414,1.11112,0.84568,0.000742815,0.000742815,0.000742815
86,2178.14,1.73511,0.75284,0.74353,0.88341,0.88409,0.88899,0.43714,1.98328,1.07098,0.84436,0.000731813,0.000731813,0.000731813
