epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,662.249,1.75635,0.85071,0.70568,0.72963,0.74563,0.7081,0.30276,2.12229,1.38653,0.86731,0.000951857,0.000951857,0.000951857
67,672.013,1.79368,0.83098,0.72682,0.76269,0.725,0.66687,0.28007,2.17375,1.39842,0.86879,0.000940855,0.000940855,0.000940855
68,681.072,1.73594,0.80864,0.70314,0.78103,0.725,0.66178,0.22757,2.20507,1.45443,0.8764,0.000929853,0.000929853,0.000929853
69,689.841,1.76784,0.82086,0.7442,0.75666,0.725,0.69724,0.25766,2.2423,1.33625,0.87801,0.00091885,0.00091885,0.00091885
70,698.26,1.65368,0.73899,0.67044,0.76444,0.67237,0.6417,0.25186,2.22819,1.30029,0.88122,0.000907848,0.000907848,0.000907848
71,706.741,1.64453,0.76561,0.66287,0.7653,0.68305,0.6506,0.24212,2.24476,1.36574,0.88669,0.000896846,0.000896846,0.000896846
72,715.122,1.70242,0.80846,0.7065,0.82152,0.625,0.69937,0.28052,2.15246,1.30885,0.87704,0.000885844,0.000885844,0.000885844
73,723.776,1.72349,0.79591,0.71121,0.76061,0.74246,0.71843,0.30358,2.14007,1.2795,0.876,0.000874842,0.000874842,0.000874842
74,733.867,1.75695,0.80803,0.71715,0.68588,0.54607,0.52196,0.18171,2.44847,1.50905,0.9022,0.000863839,0.000863839,0.000863839
75,742.94,1.75519,0.77325,0.68583,0.62296,0.50628,0.43066,0.14576,2.55076,1.55298,0.91641,0.000852837,0.000852837,0.000852837
76,752.917,1.65354,0.76171,0.68722,0.62075,0.625,0.54009,0.19256,2.37484,1.40671,0.89766,0.000841835,0.000841835,0.000841835
77,762.081,1.61117,0.747,0.65608,0.78318,0.76105,0.70523,0.25905,2.19723,1.33235,0.88301,0.000830833,0.000830833,0.000830833
78,771.786,1.7447,0.7782,0.69841,0.76367,0.6816,0.68091,0.23545,2.19865,1.39782,0.88426,0.000819831,0.000819831,0.000819831
79,781.267,1.63347,0.76973,0.68256,0.59834,0.625,0.55466,0.21172,2.20881,1.44857,0.88511,0.000808828,0.000808828,0.000808828
80,790.077,1.72344,0.77016,0.71127,0.69153,0.725,0.58075,0.2014,2.3212,1.40509,0.89057,0.000797826,0.000797826,0.000797826
81,799.552,1.66733,0.77585,0.72843,0.77392,0.68598,0.6944,0.24666,2.15911,1.31399,0.87821,0.000786824,0.000786824,0.000786824
82,808.701,1.66614,0.75566,0.70194,0.74385,0.675,0.63127,0.19469,2.34328,1.46772,0.89203,0.000775822,0.000775822,0.000775822
83,818.514,1.49102,0.66604,0.66711,0.73209,0.675,0.64616,0.23537,2.26392,1.40706,0.88445,0.00076482,0.00076482,0.00076482
84,828.155,1.61759,0.73782,0.69679,0.7111,0.725,0.66968,0.23359,2.30107,1.33732,0.89353,0.000753817,0.000753817,0.000753817
85,837.598,1.51782,0.70438,0.64305,0.80688,0.64715,0.66695,0.19374,2.47649,1.43019,0.90498,0.000742815,0.000742815,0.000742815
