epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,1195.67,1.85958,0.86718,0.71576,0.83024,0.87035,0.83923,0.40556,2.05388,1.23708,0.85264,0.00108388,0.00108388,0.00108388
55,1218.82,2.08478,0.88195,0.7292,0.83044,0.83709,0.8064,0.38008,2.16441,1.13052,0.85849,0.00107288,0.00107288,0.00107288
56,1242.9,2.13209,0.98354,0.70099,0.68552,0.61221,0.58742,0.21232,2.69394,1.40487,0.91167,0.00106188,0.00106188,0.00106188
57,1272.04,2.00843,0.89221,0.71727,0.79879,0.87035,0.82779,0.36051,2.16756,1.15109,0.85999,0.00105088,0.00105088,0.00105088
58,1297.92,1.98988,0.86774,0.70772,0.7672,0.8386,0.78025,0.348,2.21586,1.21526,0.87732,0.00103987,0.00103987,0.00103987
59,1321.64,2.11358,0.99251,0.74092,0.69295,0.72896,0.68026,0.29927,2.39723,1.39459,0.88926,0.00102887,0.00102887,0.00102887
60,1345.27,1.86035,0.88014,0.69992,0.86061,0.88861,0.84663,0.40137,2.08165,1.12675,0.85334,0.00101787,0.00101787,0.00101787
61,1368.75,1.99013,0.87918,0.73271,0.82573,0.83198,0.80475,0.35496,2.23485,1.17198,0.86476,0.00100687,0.00100687,0.00100687
62,1392.09,1.84674,0.80277,0.68001,0.82609,0.80872,0.78136,0.33924,2.21911,1.16712,0.8698,0.000995866,0.000995866,0.000995866
63,1415.8,1.94183,0.88895,0.72203,0.807,0.77615,0.76068,0.36771,2.16097,1.23656,0.86932,0.000984864,0.000984864,0.000984864
64,1439.48,1.94289,0.84455,0.73194,0.85166,0.87461,0.85646,0.38658,2.03342,1.07688,0.84894,0.000973861,0.000973861,0.000973861
65,1462.85,1.91744,0.89642,0.73434,0.8178,0.82561,0.82654,0.399,2.07899,1.14315,0.85994,0.000962859,0.000962859,0.000962859
