candidate_id,class_id,eligible,utility_median,median_confidence,median_iou,manifold_score,seed
dwbg_1_3407_28_000158,1,False,,0.5025106072425842,0.7032749652862549,0.7708460498226326,3407
dwbg_1_3407_30_000159,1,False,,0.4605284035205841,0.6247454285621643,0.43340344552644827,3407
dwbg_1_3407_31_000160,1,False,,0.5981941223144531,0.8172898292541504,0.7925973654619292,3407
dwbg_1_3407_32_000161,1,False,,0.3371993899345398,0.714988648891449,0.7320647892419584,3407
dwbg_1_3407_33_000162,1,False,,0.42391806840896606,0.7612711787223816,0.761699585033843,3407
dwbg_1_3407_34_000163,1,False,,0.10125739127397537,0.5296173691749573,0.6908361943023517,3407
dwbg_1_3407_35_000164,1,False,,0.007062052842229605,0.7270022630691528,0.6310758939517253,3407
dwbg_1_3407_7_000165,1,False,,0.6025636792182922,0.5064499974250793,0.5673104240779724,3407
dwbg_1_3407_9_000166,1,False,,0.022281261160969734,0.8188523650169373,0.8189878424932672,3407
dwbg_0_7859_0_000167,0,False,,0.006740691140294075,0.5105133652687073,0.6734315640054006,7859
dwbg_0_7859_10_000168,0,False,,0.11324013024568558,0.42389926314353943,0.5375352964987793,7859
dwbg_0_7859_11_000169,0,False,,0.053424689918756485,0.6257796883583069,0.06779608684645952,7859
dwbg_0_7859_12_000170,0,False,,0.04783935099840164,0.4608534276485443,0.4263434932967542,7859
dwbg_0_7859_13_000171,0,False,,0.02090909332036972,0.8084404468536377,0.6231527969185375,7859
dwbg_0_7859_14_000172,0,False,,0.005181472282856703,0.8303192257881165,0.6148690270274363,7859
dwbg_0_7859_15_000173,0,False,,0.0013000532053411007,0.0,0.3374006631120624,7859
dwbg_0_7859_16_000174,0,False,,0.04308869689702988,0.5748003125190735,0.6358856508906008,7859
dwbg_0_7859_17_000175,0,False,,0.2175612449645996,0.0,0.2950000595183292,7859
dwbg_0_7859_18_000176,0,False,,0.021360961720347404,0.46135568618774414,0.4308357664491711,7859
dwbg_0_7859_19_000177,0,False,,0.0023931171745061874,0.7754598259925842,0.5772709836680207,7859
dwbg_0_7859_2_000178,0,False,,0.005841173697263002,0.5547181963920593,0.36536348483405007,7859
dwbg_0_7859_20_000179,0,False,,0.073618084192276,0.8351340889930725,0.6463742282089449,7859
dwbg_0_7859_21_000180,0,False,,0.19988398253917694,0.706309974193573,0.592872180342211,7859
dwbg_0_7859_22_000181,0,False,,0.07123897224664688,0.664821982383728,0.67410377921612,7859
dwbg_0_7859_23_000182,0,False,,0.023740455508232117,0.6611770987510681,0.28323672681341444,7859
dwbg_0_7859_24_000183,0,False,,0.002046560402959585,0.0,0.01663413897496662,7859
dwbg_0_7859_25_000184,0,False,,0.0015105558559298515,0.652989387512207,0.5586218794301472,7859
dwbg_0_7859_26_000185,0,False,,0.014195448718965054,0.7043785452842712,0.5413810370521432,7859
dwbg_0_7859_28_000186,0,False,,0.27980196475982666,0.5760238766670227,0.4596512607814804,7859
dwbg_0_7859_29_000187,0,False,,0.11003109812736511,0.6899563074111938,0.6304375000689916,7859
dwbg_0_7859_30_000188,0,False,,0.0020792344585061073,0.7399081587791443,0.3371696717043463,7859
dwbg_0_7859_32_000189,0,False,,0.0018676299368962646,0.6128474473953247,0.370128072286472,7859
dwbg_0_7859_33_000190,0,False,,0.006831805687397718,0.5242445468902588,0.5109394139550841,7859
dwbg_0_7859_34_000191,0,False,,0.03775369003415108,0.7688340544700623,0.49002169451334743,7859
dwbg_0_7859_35_000192,0,False,,0.03668563812971115,0.755121111869812,0.4114331916775422,7859
dwbg_0_7859_36_000193,0,False,,0.07575498521327972,0.7742723822593689,0.5412405722185495,7859
dwbg_0_7859_37_000194,0,False,,0.20119546353816986,0.6386584639549255,0.41126278387519116,7859
