epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,3080.1,1.71092,0.83616,0.70738,0.85618,0.82727,0.82423,0.35813,2.07536,1.11262,0.86204,0.00076482,0.00076482,0.00076482
84,3117.19,1.60944,0.78126,0.66711,0.8751,0.7474,0.82151,0.35915,2.2421,1.30362,0.88088,0.000753817,0.000753817,0.000753817
85,3153.72,1.63776,0.7995,0.69362,0.8854,0.80586,0.85599,0.36748,2.07751,1.2183,0.86701,0.000742815,0.000742815,0.000742815
86,3190.29,1.6924,0.77652,0.71357,0.79653,0.75199,0.80608,0.34239,2.25878,1.30245,0.88314,0.000731813,0.000731813,0.000731813
87,3228.1,1.67363,0.76196,0.71315,0.86638,0.81544,0.83568,0.33184,2.30536,1.16684,0.883,0.000720811,0.000720811,0.000720811
88,3264.55,1.71561,0.73814,0.70994,0.92186,0.86167,0.89038,0.41744,1.98781,1.12224,0.86213,0.000709809,0.000709809,0.000709809
89,3302.23,1.69936,0.82735,0.72055,0.85019,0.85,0.84263,0.41839,1.99298,1.1011,0.86042,0.000698806,0.000698806,0.000698806
90,3339.28,1.61856,0.72466,0.68247,0.78117,0.80921,0.80856,0.369,2.09882,1.15582,0.86543,0.000687804,0.000687804,0.000687804
91,3377.3,1.56425,0.71334,0.69862,0.92775,0.81743,0.86284,0.36789,1.99627,1.13724,0.86069,0.000676802,0.000676802,0.000676802
92,3414.28,1.56507,0.79109,0.68819,0.85472,0.79154,0.8209,0.35732,2.10051,1.24316,0.86793,0.0006658,0.0006658,0.0006658
93,3452.09,1.63613,0.743,0.69469,0.82719,0.84213,0.86653,0.3998,2.0329,1.15778,0.8639,0.000654798,0.000654798,0.000654798
94,3490.86,1.60231,0.72998,0.68334,0.89357,0.85227,0.88085,0.40514,2.07363,1.14146,0.86684,0.000643795,0.000643795,0.000643795
95,3528.51,1.7229,0.77925,0.69771,0.89527,0.81806,0.87019,0.3754,2.10674,1.1496,0.86933,0.000632793,0.000632793,0.000632793
96,3566.16,1.5985,0.71682,0.70541,0.86829,0.76641,0.79698,0.3903,2.11206,1.14775,0.87563,0.000621791,0.000621791,0.000621791
97,3609.43,1.63293,0.77163,0.68323,0.82919,0.76521,0.82103,0.40711,2.09548,1.18396,0.87084,0.000610789,0.000610789,0.000610789
98,3646.72,1.63286,0.71617,0.6788,0.83209,0.81623,0.8419,0.3987,2.10184,1.22928,0.87071,0.000599787,0.000599787,0.000599787
99,3683.92,1.55347,0.72949,0.66065,0.8536,0.77955,0.83852,0.36997,2.16272,1.24715,0.87151,0.000588784,0.000588784,0.000588784
100,3721.34,1.66377,0.76253,0.6905,0.90842,0.82232,0.85756,0.42135,2.01234,1.17768,0.85351,0.000577782,0.000577782,0.000577782
101,3759.01,1.59906,0.70604,0.69303,0.87738,0.80672,0.85196,0.39347,2.09938,1.24466,0.86611,0.00056678,0.00056678,0.00056678
102,3796.3,1.58543,0.72229,0.68266,0.867,0.82481,0.84812,0.37648,2.04369,1.18858,0.86277,0.000555778,0.000555778,0.000555778
103,3833.01,1.52076,0.74296,0.6878,0.87363,0.82955,0.86983,0.41483,2.02538,1.17658,0.86178,0.000544776,0.000544776,0.000544776
104,3870.73,1.57616,0.76604,0.72385,0.82827,0.77955,0.82828,0.4051,2.08818,1.20291,0.86664,0.000533773,0.000533773,0.000533773
105,3906.83,1.51553,0.69982,0.67999,0.81554,0.80227,0.81233,0.41935,1.90142,1.14207,0.86241,0.000522771,0.000522771,0.000522771
106,3941.53,1.61189,0.82539,0.71288,0.83823,0.80273,0.8371,0.37678,2.08892,1.15289,0.8696,0.000511769,0.000511769,0.000511769
107,3972.48,1.59635,0.74112,0.71406,0.79719,0.81818,0.81997,0.36293,2.15549,1.20656,0.87604,0.000500767,0.000500767,0.000500767
108,4008.17,1.59012,0.71309,0.69476,0.83809,0.85227,0.8756,0.37486,2.09105,1.23409,0.86483,0.000489765,0.000489765,0.000489765
109,4047.18,1.52569,0.70958,0.66954,0.84343,0.83067,0.84051,0.38046,2.15457,1.22033,0.87511,0.000478762,0.000478762,0.000478762
110,4082.09,1.51849,0.64385,0.66789,0.86297,0.84658,0.85064,0.39263,2.10729,1.09709,0.87215,0.00046776,0.00046776,0.00046776
111,4117.9,1.57172,0.70694,0.67662,0.82297,0.77361,0.8277,0.36963,2.14183,1.22885,0.87337,0.000456758,0.000456758,0.000456758
112,4153.05,1.49747,0.68424,0.69002,0.87302,0.80964,0.84337,0.39697,2.05431,1.14548,0.86438,0.000445756,0.000445756,0.000445756
113,4191.28,1.58603,0.70681,0.70393,0.83819,0.79056,0.8131,0.39207,2.11512,1.13204,0.86799,0.000434754,0.000434754,0.000434754
114,4227.82,1.47492,0.64577,0.66983,0.89552,0.87355,0.88176,0.41837,1.94868,1.09066,0.8564,0.000423751,0.000423751,0.000423751
115,4264.26,1.46327,0.70291,0.66499,0.86138,0.81632,0.81983,0.37065,2.10459,1.18445,0.8689,0.000412749,0.000412749,0.000412749
116,4300.83,1.50801,0.6811,0.68202,0.80077,0.85,0.81109,0.3896,2.05906,1.10629,0.86559,0.000401747,0.000401747,0.000401747
117,4336.86,1.44453,0.63137,0.67056,0.82065,0.79884,0.81035,0.37837,2.11918,1.10921,0.87088,0.000390745,0.000390745,0.000390745
