epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,1739.81,1.74922,0.74687,0.72853,0.8017,0.79773,0.77572,0.35194,2.13956,1.18148,0.85337,0.000852837,0.000852837,0.000852837
76,1764.83,1.73118,0.7125,0.75037,0.82325,0.79521,0.75031,0.34173,2.14007,1.22633,0.85434,0.000841835,0.000841835,0.000841835
77,1788.71,1.75189,0.72826,0.75203,0.84754,0.79332,0.76852,0.35077,2.09617,1.27964,0.85162,0.000830833,0.000830833,0.000830833
78,1812.52,1.74381,0.7714,0.73419,0.87017,0.82849,0.83119,0.35147,2.14233,1.26542,0.85492,0.000819831,0.000819831,0.000819831
79,1837.07,1.84189,0.8399,0.72446,0.86301,0.86136,0.85601,0.38553,2.12307,1.15486,0.84899,0.000808828,0.000808828,0.000808828
80,1860.64,1.6946,0.74758,0.75852,0.87303,0.84773,0.8279,0.34953,2.15052,1.13444,0.8518,0.000797826,0.000797826,0.000797826
81,1886.07,1.69614,0.73568,0.74992,0.84368,0.84477,0.82136,0.36663,2.01849,1.18989,0.84131,0.000786824,0.000786824,0.000786824
82,1912.77,1.65725,0.71942,0.72528,0.85294,0.88971,0.85579,0.40853,1.98851,1.1678,0.83818,0.000775822,0.000775822,0.000775822
83,1936.2,1.64052,0.69871,0.71966,0.8124,0.84773,0.81306,0.36976,2.06718,1.20641,0.84227,0.00076482,0.00076482,0.00076482
84,1959.43,1.64134,0.66779,0.72855,0.87875,0.88457,0.8398,0.40646,1.92293,1.17279,0.83946,0.000753817,0.000753817,0.000753817
85,1983.42,1.71768,0.7398,0.73587,0.84102,0.85341,0.81248,0.40524,2.02131,1.20678,0.84475,0.000742815,0.000742815,0.000742815
86,2006.64,1.66589,0.677,0.72587,0.81701,0.80604,0.78318,0.35928,2.06748,1.20897,0.85001,0.000731813,0.000731813,0.000731813
87,2029.96,1.64556,0.7062,0.74554,0.80741,0.83636,0.78605,0.37103,2.07721,1.17981,0.85164,0.000720811,0.000720811,0.000720811
88,2052.9,1.71535,0.68073,0.72096,0.79636,0.78822,0.74346,0.3519,2.11536,1.2622,0.85484,0.000709809,0.000709809,0.000709809
89,2075.68,1.76262,0.78656,0.75559,0.82379,0.8,0.7739,0.35286,2.1644,1.22677,0.8642,0.000698806,0.000698806,0.000698806
90,2099.04,1.71921,0.71798,0.73894,0.8673,0.82862,0.8038,0.35817,2.20011,1.19606,0.86507,0.000687804,0.000687804,0.000687804
91,2124.91,1.58963,0.72825,0.70851,0.78691,0.78864,0.74686,0.35185,2.13089,1.18468,0.85881,0.000676802,0.000676802,0.000676802
92,2147.14,1.76151,0.70671,0.76754,0.84661,0.82404,0.80916,0.35559,2.16377,1.15065,0.85784,0.0006658,0.0006658,0.0006658
93,2169.33,1.63562,0.66486,0.71254,0.84508,0.83861,0.79932,0.39854,2.00834,1.11417,0.8519,0.000654798,0.000654798,0.000654798
94,2190.88,1.6944,0.72304,0.74741,0.84919,0.80701,0.79028,0.3452,2.12284,1.22554,0.86006,0.000643795,0.000643795,0.000643795
95,2211.5,1.64216,0.72515,0.7525,0.79549,0.84773,0.78837,0.35742,2.11057,1.24382,0.85655,0.000632793,0.000632793,0.000632793
96,2231.73,1.62535,0.68258,0.74577,0.81577,0.78842,0.77961,0.38183,2.08783,1.19872,0.85315,0.000621791,0.000621791,0.000621791
97,2252.03,1.6712,0.68356,0.7403,0.80899,0.84178,0.79624,0.37589,2.06272,1.12001,0.84267,0.000610789,0.000610789,0.000610789
98,2272.34,1.63581,0.71766,0.73626,0.82592,0.81136,0.78559,0.36697,2.1412,1.12165,0.8521,0.000599787,0.000599787,0.000599787
99,2296.03,1.64302,0.72567,0.73356,0.82498,0.86136,0.8389,0.39135,2.02186,1.13386,0.84609,0.000588784,0.000588784,0.000588784
100,2321.34,1.57312,0.67955,0.70683,0.82183,0.78864,0.7696,0.34642,2.24803,1.33102,0.85985,0.000577782,0.000577782,0.000577782
101,2342.42,1.59741,0.69045,0.73729,0.87322,0.85784,0.83328,0.38356,2.0285,1.22611,0.84591,0.00056678,0.00056678,0.00056678
