epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,2114.81,1.49099,0.74689,0.69172,0.8118,0.7259,0.75693,0.32373,2.29033,1.3511,0.89043,0.000786824,0.000786824,0.000786824
82,2140.7,1.53109,0.66482,0.69597,0.8458,0.81039,0.83484,0.37754,2.11623,1.16499,0.87497,0.000775822,0.000775822,0.000775822
83,2168.66,1.57228,0.74326,0.71051,0.88909,0.83035,0.86058,0.39997,2.04605,1.13704,0.87832,0.00076482,0.00076482,0.00076482
84,2194.84,1.52621,0.74216,0.70486,0.86701,0.72915,0.7845,0.3899,2.10185,1.19027,0.87739,0.000753817,0.000753817,0.000753817
85,2221.99,1.61213,0.70527,0.68688,0.78912,0.8133,0.79823,0.3599,2.13711,1.26688,0.86958,0.000742815,0.000742815,0.000742815
86,2249.6,1.5994,0.73086,0.71519,0.81089,0.73182,0.77135,0.35439,2.086,1.27633,0.86309,0.000731813,0.000731813,0.000731813
87,2275.58,1.5167,0.70392,0.68225,0.76404,0.81297,0.7791,0.38521,2.00793,1.27044,0.8629,0.000720811,0.000720811,0.000720811
88,2301.71,1.6096,0.71503,0.70376,0.81968,0.84014,0.8208,0.39563,2.01316,1.25054,0.86395,0.000709809,0.000709809,0.000709809
89,2328.98,1.5996,0.70578,0.72475,0.83325,0.85864,0.83866,0.39699,2.02205,1.19228,0.86964,0.000698806,0.000698806,0.000698806
90,2353.15,1.54809,0.70782,0.71534,0.85323,0.83302,0.84244,0.38162,2.07826,1.2074,0.87381,0.000687804,0.000687804,0.000687804
91,2379.65,1.45917,0.70783,0.67316,0.84417,0.79243,0.79485,0.3839,2.08239,1.16655,0.8684,0.000676802,0.000676802,0.000676802
92,2406.49,1.47664,0.68019,0.72057,0.91674,0.88212,0.89187,0.39834,1.98895,1.14913,0.86928,0.0006658,0.0006658,0.0006658
93,2433.95,1.50309,0.69287,0.72017,0.87142,0.80624,0.82605,0.39335,1.98476,1.22329,0.86542,0.000654798,0.000654798,0.000654798
94,2462.13,1.56222,0.7537,0.67806,0.83942,0.79329,0.8006,0.37536,2.04116,1.26552,0.86833,0.000643795,0.000643795,0.000643795
95,2487.45,1.49136,0.68545,0.70881,0.85667,0.79318,0.80067,0.37414,2.06649,1.26321,0.8704,0.000632793,0.000632793,0.000632793
96,2517.36,1.40866,0.6925,0.67575,0.84364,0.81135,0.80585,0.35874,2.12285,1.3645,0.87791,0.000621791,0.000621791,0.000621791
97,2544.37,1.50418,0.64058,0.67023,0.85367,0.77445,0.79491,0.3687,2.13013,1.25392,0.88061,0.000610789,0.000610789,0.000610789
98,2573.61,1.44788,0.62534,0.69729,0.7991,0.76566,0.76598,0.36718,2.14252,1.26798,0.87669,0.000599787,0.000599787,0.000599787
99,2599.85,1.59805,0.70132,0.71901,0.86997,0.82472,0.81865,0.37834,2.10099,1.19702,0.88299,0.000588784,0.000588784,0.000588784
100,2626.52,1.49702,0.63565,0.70482,0.87806,0.81092,0.82278,0.37794,2.11108,1.21998,0.88079,0.000577782,0.000577782,0.000577782
101,2653.94,1.60011,0.70507,0.71813,0.85458,0.76591,0.78156,0.32529,2.28712,1.3639,0.89013,0.00056678,0.00056678,0.00056678
102,2680.49,1.68405,0.7094,0.72585,0.87886,0.81591,0.83688,0.38253,2.20279,1.24474,0.88096,0.000555778,0.000555778,0.000555778
103,2708.54,1.47458,0.65097,0.69791,0.89873,0.84353,0.84633,0.3761,2.04424,1.18147,0.86719,0.000544776,0.000544776,0.000544776
104,2736.96,1.59335,0.68057,0.71557,0.82887,0.74186,0.78004,0.36617,2.15047,1.20895,0.88082,0.000533773,0.000533773,0.000533773
105,2763.58,1.58651,0.73841,0.71651,0.82378,0.83439,0.82081,0.39161,2.09509,1.10598,0.87614,0.000522771,0.000522771,0.000522771
106,2795.59,1.64264,0.74791,0.74501,0.84747,0.81553,0.81586,0.38188,2.14652,1.12491,0.88163,0.000511769,0.000511769,0.000511769
107,2824.76,1.44944,0.63519,0.68369,0.82491,0.7576,0.76538,0.36588,2.16124,1.23036,0.88539,0.000500767,0.000500767,0.000500767
108,2851.67,1.50835,0.69284,0.67178,0.78662,0.70455,0.72182,0.33086,2.29873,1.33666,0.89166,0.000489765,0.000489765,0.000489765
109,2879.2,1.52351,0.70693,0.74096,0.84363,0.75227,0.77999,0.37075,2.10574,1.22511,0.8805,0.000478762,0.000478762,0.000478762
